sme_id,date,amount,category,description,is_expense
1,2026-01-23,2042.92,Equipment,Kopi Maju Enterprise — Equipment (Jan 2026),True
1,2026-01-23,1962.75,Marketing,Kopi Maju Enterprise — Marketing (Jan 2026),True
1,2026-01-23,5302.69,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jan 2026),False
1,2026-01-27,2156.44,Marketing,Kopi Maju Enterprise — Marketing (Jan 2026),True
1,2026-01-29,5347.43,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jan 2026),False
1,2026-02-01,2251.23,Logistics,Kopi Maju Enterprise — Logistics (Feb 2026),True
1,2026-02-01,5182.97,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-01,5383.5,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-04,2257.0,Equipment,Kopi Maju Enterprise — Equipment (Feb 2026),True
1,2026-02-04,2068.93,Payroll,Kopi Maju Enterprise — Payroll (Feb 2026),True
1,2026-02-04,4683.86,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-05,4088.9,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-05,5165.52,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-06,1911.93,Supplies,Kopi Maju Enterprise — Supplies (Feb 2026),True
1,2026-02-06,2026.44,Marketing,Kopi Maju Enterprise — Marketing (Feb 2026),True
1,2026-02-07,5082.06,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-07,4866.91,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-08,4921.56,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Feb 2026),False
1,2026-02-08,4586.99,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Feb 2026),False
1,2026-02-09,1859.17,Payroll,Kopi Maju Enterprise — Payroll (Feb 2026),True
1,2026-02-10,1984.26,Logistics,Kopi Maju Enterprise — Logistics (Feb 2026),True
1,2026-02-12,1795.96,Supplies,Kopi Maju Enterprise — Supplies (Feb 2026),True
1,2026-02-15,1882.66,Logistics,Kopi Maju Enterprise — Logistics (Feb 2026),True
1,2026-02-16,5309.49,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-19,2017.08,Supplies,Kopi Maju Enterprise — Supplies (Feb 2026),True
1,2026-02-19,5156.93,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-20,2133.41,Supplies,Kopi Maju Enterprise — Supplies (Feb 2026),True
1,2026-02-20,1796.05,Equipment,Kopi Maju Enterprise — Equipment (Feb 2026),True
1,2026-02-20,4628.21,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-22,5453.48,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-23,2072.5,Marketing,Kopi Maju Enterprise — Marketing (Feb 2026),True
1,2026-02-23,1864.24,Supplies,Kopi Maju Enterprise — Supplies (Feb 2026),True
1,2026-02-24,2182.61,Digital / Software,Kopi Maju Enterprise — Digital / Software (Feb 2026),True
1,2026-02-25,2169.74,Logistics,Kopi Maju Enterprise — Logistics (Feb 2026),True
1,2026-02-25,1810.61,Utilities,Kopi Maju Enterprise — Utilities (Feb 2026),True
1,2026-02-27,2017.07,Equipment,Kopi Maju Enterprise — Equipment (Feb 2026),True
1,2026-02-27,5314.22,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Feb 2026),False
1,2026-03-01,5357.44,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-01,1855.46,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-03,5507.72,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-03,2204.4,Utilities,Kopi Maju Enterprise — Utilities (Mar 2026),True
1,2026-03-07,5521.84,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-08,1746.73,Logistics,Kopi Maju Enterprise — Logistics (Mar 2026),True
1,2026-03-08,1758.04,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-08,2133.86,Equipment,Kopi Maju Enterprise — Equipment (Mar 2026),True
1,2026-03-09,5677.38,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-09,5559.84,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Mar 2026),False
1,2026-03-09,5709.03,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-10,2191.85,Payroll,Kopi Maju Enterprise — Payroll (Mar 2026),True
1,2026-03-11,5173.23,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Mar 2026),False
1,2026-03-14,2075.11,Logistics,Kopi Maju Enterprise — Logistics (Mar 2026),True
1,2026-03-15,1955.47,Payroll,Kopi Maju Enterprise — Payroll (Mar 2026),True
1,2026-03-16,1984.13,Logistics,Kopi Maju Enterprise — Logistics (Mar 2026),True
1,2026-03-16,2190.64,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-16,1856.47,Payroll,Kopi Maju Enterprise — Payroll (Mar 2026),True
1,2026-03-17,4757.12,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-18,4668.0,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-18,2118.02,Digital / Software,Kopi Maju Enterprise — Digital / Software (Mar 2026),True
1,2026-03-20,5728.13,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-21,2178.37,Supplies,Kopi Maju Enterprise — Supplies (Mar 2026),True
1,2026-03-23,2016.84,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-23,4600.44,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-23,2272.45,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-24,2269.65,Utilities,Kopi Maju Enterprise — Utilities (Mar 2026),True
1,2026-03-25,1955.41,Digital / Software,Kopi Maju Enterprise — Digital / Software (Mar 2026),True
