sme_id,date,amount,category,description,is_expense
1,2026-02-25,1810.61,Utilities,Kopi Maju Enterprise — Utilities (Feb 2026),True
1,2026-02-27,2017.07,Equipment,Kopi Maju Enterprise — Equipment (Feb 2026),True
1,2026-03-01,1855.46,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-03,2204.4,Utilities,Kopi Maju Enterprise — Utilities (Mar 2026),True
1,2026-03-08,1746.73,Logistics,Kopi Maju Enterprise — Logistics (Mar 2026),True
1,2026-03-08,1758.04,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-08,2133.86,Equipment,Kopi Maju Enterprise — Equipment (Mar 2026),True
1,2026-03-10,2191.85,Payroll,Kopi Maju Enterprise — Payroll (Mar 2026),True
1,2026-03-14,2075.11,Logistics,Kopi Maju Enterprise — Logistics (Mar 2026),True
1,2026-03-15,1955.47,Payroll,Kopi Maju Enterprise — Payroll (Mar 2026),True
1,2026-03-16,1984.13,Logistics,Kopi Maju Enterprise — Logistics (Mar 2026),True
1,2026-03-16,2190.64,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-16,1856.47,Payroll,Kopi Maju Enterprise — Payroll (Mar 2026),True
1,2026-03-18,2118.02,Digital / Software,Kopi Maju Enterprise — Digital / Software (Mar 2026),True
1,2026-03-21,2178.37,Supplies,Kopi Maju Enterprise — Supplies (Mar 2026),True
1,2026-03-23,2016.84,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-23,2272.45,Marketing,Kopi Maju Enterprise — Marketing (Mar 2026),True
1,2026-03-24,2269.65,Utilities,Kopi Maju Enterprise — Utilities (Mar 2026),True
1,2026-03-25,1955.41,Digital / Software,Kopi Maju Enterprise — Digital / Software (Mar 2026),True
1,2026-03-26,2132.21,Utilities,Kopi Maju Enterprise — Utilities (Mar 2026),True
1,2026-04-02,2235.39,Equipment,Kopi Maju Enterprise — Equipment (Apr 2026),True
1,2026-04-04,1832.51,Utilities,Kopi Maju Enterprise — Utilities (Apr 2026),True
1,2026-04-07,2132.9,Logistics,Kopi Maju Enterprise — Logistics (Apr 2026),True
1,2026-04-10,1859.73,Marketing,Kopi Maju Enterprise — Marketing (Apr 2026),True
1,2026-04-10,2019.27,Supplies,Kopi Maju Enterprise — Supplies (Apr 2026),True
1,2026-04-13,2456.04,Supplies,Kopi Maju Enterprise — Supplies (Apr 2026),True
1,2026-04-14,1853.92,Marketing,Kopi Maju Enterprise — Marketing (Apr 2026),True
1,2026-04-15,2360.81,Payroll,Kopi Maju Enterprise — Payroll (Apr 2026),True
1,2026-04-15,2057.01,Marketing,Kopi Maju Enterprise — Marketing (Apr 2026),True
1,2026-04-19,1906.13,Supplies,Kopi Maju Enterprise — Supplies (Apr 2026),True
1,2026-04-19,2012.74,Supplies,Kopi Maju Enterprise — Supplies (Apr 2026),True
1,2026-04-20,2432.59,Digital / Software,Kopi Maju Enterprise — Digital / Software (Apr 2026),True
1,2026-04-20,2309.4,Equipment,Kopi Maju Enterprise — Equipment (Apr 2026),True
1,2026-04-21,2044.02,Digital / Software,Kopi Maju Enterprise — Digital / Software (Apr 2026),True
1,2026-04-24,1890.68,Supplies,Kopi Maju Enterprise — Supplies (Apr 2026),True
1,2026-04-25,2007.72,Utilities,Kopi Maju Enterprise — Utilities (Apr 2026),True
1,2026-04-28,2280.56,Logistics,Kopi Maju Enterprise — Logistics (Apr 2026),True
1,2026-04-30,2015.39,Logistics,Kopi Maju Enterprise — Logistics (Apr 2026),True
1,2026-05-02,1832.18,Digital / Software,Kopi Maju Enterprise — Digital / Software (May 2026),True
1,2026-05-04,2196.91,Logistics,Kopi Maju Enterprise — Logistics (May 2026),True
1,2026-05-06,2405.91,Digital / Software,Kopi Maju Enterprise — Digital / Software (May 2026),True
1,2026-05-10,1990.06,Payroll,Kopi Maju Enterprise — Payroll (May 2026),True
1,2026-05-11,2097.02,Supplies,Kopi Maju Enterprise — Supplies (May 2026),True
1,2026-05-11,1853.82,Equipment,Kopi Maju Enterprise — Equipment (May 2026),True
1,2026-05-13,2198.83,Logistics,Kopi Maju Enterprise — Logistics (May 2026),True
1,2026-05-14,2115.95,Logistics,Kopi Maju Enterprise — Logistics (May 2026),True
1,2026-05-15,1962.31,Equipment,Kopi Maju Enterprise — Equipment (May 2026),True
1,2026-05-16,2073.53,Logistics,Kopi Maju Enterprise — Logistics (May 2026),True
1,2026-05-18,2202.47,Marketing,Kopi Maju Enterprise — Marketing (May 2026),True
1,2026-05-22,2323.52,Logistics,Kopi Maju Enterprise — Logistics (May 2026),True
1,2026-05-22,2161.63,Digital / Software,Kopi Maju Enterprise — Digital / Software (May 2026),True
1,2026-05-23,2010.47,Equipment,Kopi Maju Enterprise — Equipment (May 2026),True
1,2026-05-25,2286.3,Utilities,Kopi Maju Enterprise — Utilities (May 2026),True
1,2026-05-27,2385.55,Logistics,Kopi Maju Enterprise — Logistics (May 2026),True
1,2026-05-28,2343.78,Digital / Software,Kopi Maju Enterprise — Digital / Software (May 2026),True
1,2026-05-31,2096.12,Supplies,Kopi Maju Enterprise — Supplies (May 2026),True
1,2026-06-07,1984.96,Logistics,Kopi Maju Enterprise — Logistics (Jun 2026),True
1,2026-06-08,2203.25,Digital / Software,Kopi Maju Enterprise — Digital / Software (Jun 2026),True
1,2026-06-08,2076.58,Marketing,Kopi Maju Enterprise — Marketing (Jun 2026),True
1,2026-06-11,2511.94,Payroll,Kopi Maju Enterprise — Payroll (Jun 2026),True
1,2026-06-11,2354.27,Utilities,Kopi Maju Enterprise — Utilities (Jun 2026),True
1,2026-06-13,2158.73,Logistics,Kopi Maju Enterprise — Logistics (Jun 2026),True
1,2026-06-13,2031.95,Utilities,Kopi Maju Enterprise — Utilities (Jun 2026),True
1,2026-06-14,1978.76,Supplies,Kopi Maju Enterprise — Supplies (Jun 2026),True
1,2026-06-15,2441.73,Logistics,Kopi Maju Enterprise — Logistics (Jun 2026),True
1,2026-06-18,2089.13,Digital / Software,Kopi Maju Enterprise — Digital / Software (Jun 2026),True
1,2026-06-18,2153.74,Equipment,Kopi Maju Enterprise — Equipment (Jun 2026),True
1,2026-06-19,2351.37,Payroll,Kopi Maju Enterprise — Payroll (Jun 2026),True
1,2026-06-23,2502.36,Logistics,Kopi Maju Enterprise — Logistics (Jun 2026),True
1,2026-06-25,1891.73,Digital / Software,Kopi Maju Enterprise — Digital / Software (Jun 2026),True
1,2026-06-25,2186.17,Logistics,Kopi Maju Enterprise — Logistics (Jun 2026),True
1,2026-06-28,2313.03,Logistics,Kopi Maju Enterprise — Logistics (Jun 2026),True
1,2026-06-28,2196.42,Payroll,Kopi Maju Enterprise — Payroll (Jun 2026),True
1,2026-06-30,1958.04,Supplies,Kopi Maju Enterprise — Supplies (Jun 2026),True
