sme_id,date,amount,category,description,is_expense
1,2025-08-25,4072.9,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Aug 2025),False
1,2025-08-25,3457.07,Services - Digital,Kopi Maju Enterprise — Services - Digital (Aug 2025),False
1,2025-08-30,3545.09,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Aug 2025),False
1,2025-08-30,3456.21,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Aug 2025),False
1,2025-08-31,4145.95,Services - Digital,Kopi Maju Enterprise — Services - Digital (Aug 2025),False
1,2025-09-04,4182.84,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Sep 2025),False
1,2025-09-05,3784.56,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Sep 2025),False
1,2025-09-06,3919.56,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Sep 2025),False
1,2025-09-07,3845.17,Services - Digital,Kopi Maju Enterprise — Services - Digital (Sep 2025),False
1,2025-09-07,3931.77,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Sep 2025),False
1,2025-09-08,3442.02,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Sep 2025),False
1,2025-09-08,3655.08,Services - Digital,Kopi Maju Enterprise — Services - Digital (Sep 2025),False
1,2025-09-09,4141.11,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Sep 2025),False
1,2025-09-14,3538.95,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Sep 2025),False
1,2025-09-15,4306.72,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Sep 2025),False
1,2025-09-15,3526.58,Services - Digital,Kopi Maju Enterprise — Services - Digital (Sep 2025),False
1,2025-09-18,3600.85,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Sep 2025),False
1,2025-09-26,3373.24,Services - Digital,Kopi Maju Enterprise — Services - Digital (Sep 2025),False
1,2025-09-28,4176.75,Services - Digital,Kopi Maju Enterprise — Services - Digital (Sep 2025),False
1,2025-10-01,3656.19,Services - Digital,Kopi Maju Enterprise — Services - Digital (Oct 2025),False
1,2025-10-03,3570.74,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Oct 2025),False
1,2025-10-04,4449.51,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Oct 2025),False
1,2025-10-05,3714.4,Services - Digital,Kopi Maju Enterprise — Services - Digital (Oct 2025),False
1,2025-10-07,3839.66,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Oct 2025),False
1,2025-10-09,4309.78,Services - Digital,Kopi Maju Enterprise — Services - Digital (Oct 2025),False
1,2025-10-12,4244.72,Services - Digital,Kopi Maju Enterprise — Services - Digital (Oct 2025),False
1,2025-10-15,3858.71,Services - Digital,Kopi Maju Enterprise — Services - Digital (Oct 2025),False
1,2025-10-17,4478.18,Services - Digital,Kopi Maju Enterprise — Services - Digital (Oct 2025),False
1,2025-10-18,3377.22,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Oct 2025),False
1,2025-10-19,4404.49,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Oct 2025),False
1,2025-10-20,3947.97,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Oct 2025),False
1,2025-10-29,4307.69,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Oct 2025),False
1,2025-10-30,4204.33,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Oct 2025),False
1,2025-11-06,4280.18,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Nov 2025),False
1,2025-11-08,4657.05,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Nov 2025),False
1,2025-11-09,4218.03,Services - Digital,Kopi Maju Enterprise — Services - Digital (Nov 2025),False
1,2025-11-11,4688.9,Services - Digital,Kopi Maju Enterprise — Services - Digital (Nov 2025),False
1,2025-11-14,4517.45,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Nov 2025),False
1,2025-11-22,3935.47,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Nov 2025),False
1,2025-11-24,4756.66,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Nov 2025),False
1,2025-11-24,4012.7,Services - Digital,Kopi Maju Enterprise — Services - Digital (Nov 2025),False
1,2025-11-26,4448.07,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Nov 2025),False
1,2025-11-26,3913.63,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Nov 2025),False
1,2025-11-26,3775.9,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Nov 2025),False
1,2025-11-28,3845.62,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Nov 2025),False
1,2025-11-30,3710.38,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Nov 2025),False
1,2025-11-30,4703.54,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Nov 2025),False
1,2025-12-01,3911.09,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Dec 2025),False
1,2025-12-07,4503.92,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Dec 2025),False
1,2025-12-10,4859.52,Services - Digital,Kopi Maju Enterprise — Services - Digital (Dec 2025),False
1,2025-12-10,4290.68,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Dec 2025),False
1,2025-12-10,4117.92,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Dec 2025),False
1,2025-12-13,4706.87,Services - Digital,Kopi Maju Enterprise — Services - Digital (Dec 2025),False
1,2025-12-14,4733.12,Services - Digital,Kopi Maju Enterprise — Services - Digital (Dec 2025),False
1,2025-12-18,4354.44,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Dec 2025),False
1,2025-12-19,4263.74,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Dec 2025),False
1,2025-12-19,4991.55,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Dec 2025),False
1,2025-12-20,3854.75,Services - Digital,Kopi Maju Enterprise — Services - Digital (Dec 2025),False
1,2025-12-21,4999.26,Services - Digital,Kopi Maju Enterprise — Services - Digital (Dec 2025),False
1,2025-12-26,4954.28,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Dec 2025),False
1,2025-12-27,4192.94,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Dec 2025),False
1,2026-01-03,4099.9,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jan 2026),False
1,2026-01-03,5045.62,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jan 2026),False
1,2026-01-05,5210.44,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jan 2026),False
1,2026-01-05,4607.05,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jan 2026),False
1,2026-01-08,4403.93,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jan 2026),False
1,2026-01-09,5098.96,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jan 2026),False
1,2026-01-09,4899.04,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jan 2026),False
1,2026-01-10,4298.1,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jan 2026),False
1,2026-01-11,4033.82,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jan 2026),False
1,2026-01-11,4175.5,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jan 2026),False
1,2026-01-15,4836.58,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jan 2026),False
1,2026-01-18,4825.39,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jan 2026),False
1,2026-01-23,5302.69,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jan 2026),False
1,2026-01-29,5347.43,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jan 2026),False
1,2026-02-01,5182.97,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-01,5383.5,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-04,4683.86,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-05,4088.9,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-05,5165.52,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-07,5082.06,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-07,4866.91,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-08,4921.56,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Feb 2026),False
1,2026-02-08,4586.99,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Feb 2026),False
1,2026-02-16,5309.49,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-19,5156.93,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-20,4628.21,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Feb 2026),False
1,2026-02-22,5453.48,Services - Digital,Kopi Maju Enterprise — Services - Digital (Feb 2026),False
1,2026-02-27,5314.22,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Feb 2026),False
1,2026-03-01,5357.44,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-03,5507.72,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-07,5521.84,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-09,5677.38,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-09,5559.84,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Mar 2026),False
1,2026-03-09,5709.03,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-11,5173.23,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Mar 2026),False
1,2026-03-17,4757.12,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-18,4668.0,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-20,5728.13,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-23,4600.44,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-29,5197.97,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Mar 2026),False
1,2026-03-29,4868.99,Services - Digital,Kopi Maju Enterprise — Services - Digital (Mar 2026),False
1,2026-03-31,5337.82,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Mar 2026),False
1,2026-04-03,5178.68,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-04-04,5390.29,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Apr 2026),False
1,2026-04-08,5157.19,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-04-08,5886.74,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-04-10,5449.84,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-04-14,6446.7,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-04-17,5300.29,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Apr 2026),False
1,2026-04-18,5700.76,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Apr 2026),False
1,2026-04-20,5285.26,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-04-20,5361.32,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Apr 2026),False
1,2026-04-20,5695.57,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Apr 2026),False
1,2026-04-25,5983.23,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-04-25,5347.76,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Apr 2026),False
1,2026-04-26,5532.9,Services - Digital,Kopi Maju Enterprise — Services - Digital (Apr 2026),False
1,2026-05-03,5576.07,Services - Digital,Kopi Maju Enterprise — Services - Digital (May 2026),False
1,2026-05-06,5471.16,Services - Digital,Kopi Maju Enterprise — Services - Digital (May 2026),False
1,2026-05-09,5440.68,Services - Digital,Kopi Maju Enterprise — Services - Digital (May 2026),False
1,2026-05-11,6405.55,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (May 2026),False
1,2026-05-12,6433.94,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (May 2026),False
1,2026-05-14,5980.99,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (May 2026),False
1,2026-05-14,5159.8,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (May 2026),False
1,2026-05-15,5538.87,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (May 2026),False
1,2026-05-16,6441.16,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (May 2026),False
1,2026-05-16,5684.84,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (May 2026),False
1,2026-05-19,5291.5,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (May 2026),False
1,2026-05-21,5974.57,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (May 2026),False
1,2026-05-27,6235.3,Services - Digital,Kopi Maju Enterprise — Services - Digital (May 2026),False
1,2026-05-30,6356.5,Services - Digital,Kopi Maju Enterprise — Services - Digital (May 2026),False
1,2026-06-05,5423.52,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jun 2026),False
1,2026-06-10,5487.11,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jun 2026),False
1,2026-06-10,5539.44,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jun 2026),False
1,2026-06-12,6151.95,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jun 2026),False
1,2026-06-15,6295.47,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jun 2026),False
1,2026-06-16,6258.0,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jun 2026),False
1,2026-06-16,6954.6,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jun 2026),False
1,2026-06-18,6491.17,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jun 2026),False
1,2026-06-19,6946.23,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jun 2026),False
1,2026-06-19,6871.13,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jun 2026),False
1,2026-06-22,5323.87,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jun 2026),False
1,2026-06-24,5795.78,Sales - Retail,Kopi Maju Enterprise — Sales - Retail (Jun 2026),False
1,2026-06-27,6772.75,Services - Digital,Kopi Maju Enterprise — Services - Digital (Jun 2026),False
1,2026-06-28,6189.42,Sales - Wholesale,Kopi Maju Enterprise — Sales - Wholesale (Jun 2026),False
